"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record1Value","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record2Value","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity similarity","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity","[1] CompanyNameComparatorTokenizingJaccardSimilarity record1Value","[1] CompanyNameComparatorTokenizingJaccardSimilarity record2Value","[1] CompanyNameComparatorTokenizingJaccardSimilarity record1PreprocessedValue","[1] CompanyNameComparatorTokenizingJaccardSimilarity record2PreprocessedValue","[1] CompanyNameComparatorTokenizingJaccardSimilarity similarity","[1] CompanyNameComparatorTokenizingJaccardSimilarity postproccesedSimilarity"
"WekaMatchingRule","ft_id_1443","dbpedia_6507","0.012903225806451613",,"606.0","7713.0","606.0","7713.0","0.992893","0.992893","Kimco Realty","Nabtesco","Kimco Realty","Nabtesco","0.0","0.0"
"WekaMatchingRule","ft_id_377","dbpedia_844","0.012903225806451613","0","38784.0","4980.0","38784.0","4980.0","0.966196","0.966196","State Street","Lundbeck","State Street","Lundbeck","0.0","0.0"
"WekaMatchingRule","ft_id_1732","dbpedia_6809","0.012903225806451613",,"30091.0","3500.0","30091.0","3500.0","0.973409","0.973409","Mitsubishi Motors","Brazilian Institute of Public Opinion and Statistics","Mitsubishi Motors","Brazilian Institute of Public Opinion and Statistics","0.0","0.0"
"WekaMatchingRule","ft_id_42","dbpedia_3411","1.0","1","79000.0","78500.0","79000.0","78500.0","0.9995","0.9995","Pfizer","Pfizer","Pfizer","Pfizer","1.0","1.0"
"WekaMatchingRule","ft_id_941","dbpedia_3868","0.012903225806451613","0","46000.0","89600.0","46000.0","89600.0","0.9564","0.9564","Amcor","BAE Systems","Amcor","BAE Systems","0.0","0.0"
"WekaMatchingRule","ft_id_1926","dbpedia_5924","0.012903225806451613","0","5239.0","700.0","5239.0","700.0","0.995461","0.995461","Wintrust Financial","Plantaže","Wintrust Financial","Plantaže","0.0","0.0"
"WekaMatchingRule","ft_id_1576","dbpedia_6635","0.012903225806451613",,"24000.0","52488.0","24000.0","52488.0","0.971512","0.971512","News Corp","Kia","News Corp","Kia","0.0","0.0"
"WekaMatchingRule","ft_id_1568","dbpedia_6225","0.012903225806451613","0","-99.0","1500.0","-99.0","1500.0","0.998401","0.998401","Kingdom Holding","Gunvor","Kingdom Holding","Gunvor","0.0","0.0"
"WekaMatchingRule","ft_id_883","dbpedia_3481","0.012903225806451613","0","-99.0","305.0","-99.0","305.0","0.999596","0.999596","Isbank","IWBank","Isbank","IWBank","0.0","0.0"
"WekaMatchingRule","ft_id_1564","dbpedia_6626","0.012903225806451613",,"19576.0","140.0","19576.0","140.0","0.980564","0.980564","Nine Dragons Paper Holdings","DTP Entertainment","Nine Dragons Paper Holdings","DTP Entertainment","0.0","0.0"
"WekaMatchingRule","ft_id_1299","dbpedia_6345","0.012903225806451613",,"-99.0","8084.0","-99.0","8084.0","0.991817","0.991817","Banco BPM","Eversource Energy","Banco BPM","Eversource Energy","0.0","0.0"
"WekaMatchingRule","ft_id_1552","dbpedia_6614","0.012903225806451613",,"72366.0","257.0","72366.0","257.0","0.927891","0.927891","NIPPON EXPRESS HOLDINGS","Citi Orient Securities","NIPPON EXPRESS HOLDINGS","Citi Orient Securities","0.0","0.0"
"WekaMatchingRule","ft_id_1979","dbpedia_3563","0.012903225806451613","0","-99.0","7000.0","-99.0","7000.0","0.992901","0.992901","Fertiglobe","Thames Water","Fertiglobe","Thames Water","0.0","0.0"
"WekaMatchingRule","ft_id_1737","dbpedia_6806","0.012903225806451613",,"4019.0","3400.0","4019.0","3400.0","0.999381","0.999381","Li Ning","Mallinckrodt","Li Ning","Mallinckrodt","0.0","0.0"
"WekaMatchingRule","ft_id_108","dbpedia_1774","0.012903225806451613",,"174000.0","10000.0","174000.0","10000.0","0.836","0.836","Raytheon Technologies","Shopify","Raytheon Technologies","Shopify","0.0","0.0"
"WekaMatchingRule","ft_id_800","dbpedia_1782","0.012903225806451613","0","-99.0","436.0","-99.0","436.0","0.999465","0.999465","Samsung Fire & Marine","Marukome","Samsung Fire & Marine","Marukome","0.0","0.0"
"WekaMatchingRule","ft_id_1749","dbpedia_6818","0.012903225806451613",,"-99.0","158.0","-99.0","158.0","0.999743","0.999743","Credito Emiliano","Omron Adept","Credito Emiliano","Omron Adept","0.0","0.0"
"WekaMatchingRule","ft_id_1099","dbpedia_5629","0.012903225806451613","0","15000.0","500.0","15000.0","500.0","0.9855","0.9855","Paychex","Ascom Group","Paychex","Ascom Group","0.0","0.0"
"WekaMatchingRule","ft_id_549","dbpedia_3240","0.8181818181818182","1","20875.0","19275.0","20875.0","19275.0","0.9984","0.9984","Air Products & Chemicals","Air Products and Chemicals","Air Products & Chemicals","Air Products and Chemicals","0.75","0.75"
"WekaMatchingRule","ft_id_1119","dbpedia_5683","0.012903225806451613","0","18619.0","214.0","18619.0","214.0","0.981595","0.981595","TBEA","Mind CTI","TBEA","Mind CTI","0.0","0.0"
"WekaMatchingRule","ft_id_832","dbpedia_154","0.012903225806451613","0","21749.0","732.0","21749.0","732.0","0.978983","0.978983","Quinenco","Sparebanken Vest","Quinenco","Sparebanken Vest","0.0","0.0"
"WekaMatchingRule","ft_id_1730","dbpedia_4417","0.012903225806451613","0","950.0","200.0","950.0","200.0","0.99925","0.99925","Var Energi ASA","Michel Cluizel","Var Energi ASA","Michel Cluizel","0.0","0.0"
"WekaMatchingRule","ft_id_200","dbpedia_1872","0.012903225806451613",,"45000.0","15000.0","45000.0","15000.0","0.97","0.97","Qualcomm","Orica","Qualcomm","Orica","0.0","0.0"
"WekaMatchingRule","ft_id_512","dbpedia_5062","1.0","1","75184.0","59978.0","75184.0","59978.0","0.984794","0.984794","Murata Manufacturing","Murata Manufacturing","Murata Manufacturing","Murata Manufacturing","1.0","1.0"
"WekaMatchingRule","ft_id_200","dbpedia_1871","0.012903225806451613",,"45000.0","1200.0","45000.0","1200.0","0.9562","0.9562","Qualcomm","South West Water","Qualcomm","South West Water","0.0","0.0"
"WekaMatchingRule","ft_id_1531","dbpedia_3716","0.012903225806451613","0","-99.0","1350.0","-99.0","1350.0","0.998551","0.998551","Nitori Holdings","Dradura","Nitori Holdings","Dradura","0.0","0.0"
"WekaMatchingRule","ft_id_819","dbpedia_6088","0.012903225806451613",,"-99.0","236.0","-99.0","236.0","0.999665","0.999665","Phoenix Group Holdings","Fukui Railway","Phoenix Group Holdings","Fukui Railway","0.0","0.0"
"WekaMatchingRule","ft_id_111","dbpedia_1780","0.012903225806451613",,"50767.0","2000.0","50767.0","2000.0","0.951233","0.951233","Capital One","Evraz Oregon Steel Mills","Capital One","Evraz Oregon Steel Mills","0.0","0.0"
"WekaMatchingRule","ft_id_818","dbpedia_6087","0.012903225806451613",,"-99.0","14793.0","-99.0","14793.0","0.985108","0.985108","Yang Ming Marine Transport","China Nepstar","Yang Ming Marine Transport","China Nepstar","0.0","0.0"
"WekaMatchingRule","ft_id_1778","dbpedia_2831","0.012903225806451613","0","6324.0","1125.0","6324.0","1125.0","0.994801","0.994801","Hyundai Engineering","Appen (company)","Hyundai Engineering","Appen (company)","0.0","0.0"
"WekaMatchingRule","ft_id_111","dbpedia_1781","0.012903225806451613",,"50767.0","230000.0","50767.0","230000.0","0.820767","0.820767","Capital One","FEMSA","Capital One","FEMSA","0.0","0.0"
"WekaMatchingRule","ft_id_747","dbpedia_6579","1.0","1","31264.0","35000.0","31264.0","35000.0","0.996264","0.996264","Norsk Hydro","Norsk Hydro","Norsk Hydro","Norsk Hydro","1.0","1.0"
"WekaMatchingRule","ft_id_729","dbpedia_6196","0.012903225806451613","0","3300.0","550.0","3300.0","550.0","0.99725","0.99725","Simon Property Group","Opal Property Group","Simon Property Group","Opal Property Group","0.5","0.5"
"WekaMatchingRule","ft_id_1552","dbpedia_2003","0.012903225806451613","0","72366.0","1328.0","72366.0","1328.0","0.928962","0.928962","NIPPON EXPRESS HOLDINGS","Astoria Bank","NIPPON EXPRESS HOLDINGS","Astoria Bank","0.0","0.0"
"WekaMatchingRule","ft_id_1995","dbpedia_5098","0.012903225806451613","0","306.0","2.0","306.0","2.0","0.999696","0.999696","Shenzhen Feima International Supply Chain","Associated University Presses","Shenzhen Feima International Supply Chain","Associated University Presses","0.0","0.0"
"WekaMatchingRule","ft_id_1690","dbpedia_6049","0.012903225806451613","0","1596.0","20000.0","1596.0","20000.0","0.981596","0.981596","SBA Communications","LSC Communications","SBA Communications","LSC Communications","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_764","dbpedia_4768","0.012903225806451613","0","77934.0","4936.0","77934.0","4936.0","0.927002","0.927002","Great Wall Motor","Wilson, Sons","Great Wall Motor","Wilson, Sons","0.0","0.0"
"WekaMatchingRule","ft_id_1163","dbpedia_6219","0.012903225806451613",,"59.0","24500.0","59.0","24500.0","0.975559","0.975559","CJ Corporation","Solvay S.A.","CJ Corporation","Solvay S.A.","0.0","0.0"
"WekaMatchingRule","ft_id_1251","dbpedia_6300","0.012903225806451613",,"-99.0","2700.0","-99.0","2700.0","0.997201","0.997201","China Gas Holdings","T. Marzetti Company","China Gas Holdings","T. Marzetti Company","0.0","0.0"
"WekaMatchingRule","ft_id_1284","dbpedia_6088","0.012903225806451613","0","8398.0","236.0","8398.0","236.0","0.991838","0.991838","Hydro One","Fukui Railway","Hydro One","Fukui Railway","0.0","0.0"
"WekaMatchingRule","ft_id_822","dbpedia_3117","0.012903225806451613","0","35267.0","209000.0","35267.0","209000.0","0.826267","0.826267","Absa Group","PSA Group","Absa Group","PSA Group","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_351","dbpedia_6537","1.0","1","81957.0","85000.0","81957.0","85000.0","0.996957","0.996957","Standard Chartered","Standard Chartered","Standard Chartered","Standard Chartered","1.0","1.0"
"WekaMatchingRule","ft_id_725","dbpedia_5855","0.012903225806451613","0","259016.0","15100.0","259016.0","15100.0","0.756084","0.756084","Coal India","Levi Strauss & Co.","Coal India","Levi Strauss & Co.","0.0","0.0"
"WekaMatchingRule","ft_id_1031","dbpedia_2395","0.012903225806451613","0","8513.0","25000.0","8513.0","25000.0","0.983513","0.983513","Invesco","Iveco","Invesco","Iveco","0.0","0.0"
"WekaMatchingRule","ft_id_175","dbpedia_5021","0.012903225806451613","0","133000.0","492.0","133000.0","492.0","0.867492","0.867492","Dell Technologies","Maxwell Technologies","Dell Technologies","Maxwell Technologies","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1629","dbpedia_2648","0.012903225806451613","0","272.0","12900.0","272.0","12900.0","0.987372","0.987372","Japan Securities","Saks, Inc.","Japan Securities","Saks, Inc.","0.0","0.0"
"WekaMatchingRule","ft_id_1563","dbpedia_6625","0.012903225806451613",,"27651.0","1361.0","27651.0","1361.0","0.97371","0.97371","Hoa Phat Group","Corimon","Hoa Phat Group","Corimon","0.0","0.0"
"WekaMatchingRule","ft_id_1027","dbpedia_4897","0.012903225806451613","0","98200.0","43.0","98200.0","43.0","0.901843","0.901843","Jones Lang LaSalle","Gategroup","Jones Lang LaSalle","Gategroup","0.0","0.0"
"WekaMatchingRule","ft_id_1848","dbpedia_6910","0.012903225806451613",,"-99.0","150.0","-99.0","150.0","0.999751","0.999751","Bank of Lanzhou","Nor Lines","Bank of Lanzhou","Nor Lines","0.0","0.0"
"WekaMatchingRule","ft_id_183","dbpedia_4319","1.0","1","-99.0","55901.0","-99.0","55901.0","0.944","0.944","ING Group","ING Group","ING Group","ING Group","1.0","1.0"
"WekaMatchingRule","ft_id_1757","dbpedia_425","0.012903225806451613","0","4476.0","1672.0","4476.0","1672.0","0.997196","0.997196","Shandong Hualu-Hengsheng Chemical","FriulAdria","Shandong Hualu-Hengsheng Chemical","FriulAdria","0.0","0.0"
"WekaMatchingRule","ft_id_1257","dbpedia_6523","0.012903225806451613","1","29350.0","35000.0","29350.0","35000.0","0.99435","0.99435","Raizen","Raízen","Raizen","Raízen","0.0","0.0"
"WekaMatchingRule","ft_id_386","dbpedia_4924","0.012903225806451613","0","22434.0","3300.0","22434.0","3300.0","0.980866","0.980866","OMV Group","M2 Group","OMV Group","M2 Group","0.25","0.25"
"WekaMatchingRule","ft_id_119","dbpedia_1789","0.012903225806451613",,"130000.0","390.0","130000.0","390.0","0.87039","0.87039","Thermo Fisher Scientific","FBC Bank","Thermo Fisher Scientific","FBC Bank","0.0","0.0"
"WekaMatchingRule","ft_id_109","dbpedia_1775","0.012903225806451613",,"66279.0","7370.0","66279.0","7370.0","0.941091","0.941091","Enel","Siemens Mexico","Enel","Siemens Mexico","0.0","0.0"
"WekaMatchingRule","ft_id_1553","dbpedia_6611","0.012903225806451613",,"14620.0","12000.0","14620.0","12000.0","0.99738","0.99738","Taisei","Concentra","Taisei","Concentra","0.0","0.0"
"WekaMatchingRule","ft_id_1921","dbpedia_6138","0.012903225806451613","0","17700.0","235.0","17700.0","235.0","0.982535","0.982535","Galaxy Entertainment","JYP Entertainment","Galaxy Entertainment","JYP Entertainment","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1565","dbpedia_6623","0.012903225806451613",,"5255.0","82000.0","5255.0","82000.0","0.923255","0.923255","Bank of Guizhou","Crédit Mutuel","Bank of Guizhou","Crédit Mutuel","0.0","0.0"
"WekaMatchingRule","ft_id_107","dbpedia_1777","0.012903225806451613",,"61686.0","3388.0","61686.0","3388.0","0.941702","0.941702","Shanghai Pudong Development","Tigar Tyres","Shanghai Pudong Development","Tigar Tyres","0.0","0.0"
"WekaMatchingRule","ft_id_292","dbpedia_3559","1.0","1","33427.0","22074.0","33427.0","22074.0","0.988647","0.988647","Xiaomi","Xiaomi","Xiaomi","Xiaomi","1.0","1.0"
"WekaMatchingRule","ft_id_1400","dbpedia_5285","0.012903225806451613","0","29957.0","2329.0","29957.0","2329.0","0.972372","0.972372","MercadoLibre","Srbija Kargo","MercadoLibre","Srbija Kargo","0.0","0.0"
"WekaMatchingRule","ft_id_525","dbpedia_2123","1.0","1","124651.0","129000.0","124651.0","129000.0","0.995651","0.995651","Bouygues","Bouygues","Bouygues","Bouygues","1.0","1.0"
"WekaMatchingRule","ft_id_1372","dbpedia_910","1.0","1","11000.0","10500.0","11000.0","10500.0","0.9995","0.9995","NetApp","NetApp","NetApp","NetApp","1.0","1.0"
"WekaMatchingRule","ft_id_1021","dbpedia_5698","0.012903225806451613","0","8300.0","10000.0","8300.0","10000.0","0.9983","0.9983","iA Financial Corporation","TCF Financial Corporation","iA Financial Corporation","TCF Financial Corporation","0.5","0.5"
"WekaMatchingRule","ft_id_808","dbpedia_6077","0.012903225806451613",,"181919.0","27.0","181919.0","27.0","0.8181080000000001","0.8181080000000001","HCL Technologies","Amira Nature Foods","HCL Technologies","Amira Nature Foods","0.0","0.0"
"WekaMatchingRule","ft_id_1189","dbpedia_5975","0.012903225806451613","0","7618.0","95789.0","7618.0","95789.0","0.911829","0.911829","Bank of Changsha","Veolia Water","Bank of Changsha","Veolia Water","0.0","0.0"
"WekaMatchingRule","ft_id_1534","dbpedia_1385","0.012903225806451613","0","26000.0","6400.0","26000.0","6400.0","0.9804","0.9804","Crown Holdings","Dowa Holdings","Crown Holdings","Dowa Holdings","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_806","dbpedia_6075","0.012903225806451613",,"12242.0","13000.0","12242.0","13000.0","0.999242","0.999242","T&D Holdings","Alticor","T&D Holdings","Alticor","0.0","0.0"
"WekaMatchingRule","ft_id_1159","dbpedia_6202","0.012903225806451613",,"82019.0","36000.0","82019.0","36000.0","0.953981","0.953981","Kingfisher","Rentokil Initial","Kingfisher","Rentokil Initial","0.0","0.0"
"WekaMatchingRule","ft_id_1212","dbpedia_1756","0.012903225806451613","0","17800.0","9926.0","17800.0","9926.0","0.992126","0.992126","Experian","Banco de Bogotá","Experian","Banco de Bogotá","0.0","0.0"
"WekaMatchingRule","ft_id_1151","dbpedia_6207","0.012903225806451613",,"412088.0","3800.0","412088.0","3800.0","0.591712","0.591712","Sodexo","HTI Group","Sodexo","HTI Group","0.0","0.0"
"WekaMatchingRule","ft_id_945","dbpedia_912","0.012903225806451613","0","559.0","75400.0","559.0","75400.0","0.925159","0.925159","Alexandria Real Estate Equities","Nike, Inc.","Alexandria Real Estate Equities","Nike, Inc.","0.0","0.0"
"WekaMatchingRule","ft_id_520","dbpedia_4171","0.012903225806451613","0","59900.0","19399.0","59900.0","19399.0","0.959499","0.959499","Cummins","Tenaris","Cummins","Tenaris","0.0","0.0"
"WekaMatchingRule","ft_id_1262","dbpedia_6312","0.012903225806451613",,"18051.0","1535.0","18051.0","1535.0","0.983484","0.983484","Mitsui Chemicals","Semitan","Mitsui Chemicals","Semitan","0.0","0.0"
"WekaMatchingRule","ft_id_846","dbpedia_5587","0.012903225806451613","0","-99.0","6800.0","-99.0","6800.0","0.993101","0.993101","MTN Group","OM Group","MTN Group","OM Group","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_224","dbpedia_5573","0.012903225806451613","0","138240.0","26618.0","138240.0","26618.0","0.888378","0.888378","Société Générale","IHI Corporation","Société Générale","IHI Corporation","0.0","0.0"
"WekaMatchingRule","ft_id_1310","dbpedia_5195","0.012903225806451613","0","6729.0","5970.0","6729.0","5970.0","0.999241","0.999241","Marvell Technology","Editora Abril","Marvell Technology","Editora Abril","0.0","0.0"
"WekaMatchingRule","ft_id_1446","dbpedia_6506","0.012903225806451613",,"5100.0","24665.0","5100.0","24665.0","0.980435","0.980435","Church & Dwight","NTN Corporation","Church & Dwight","NTN Corporation","0.0","0.0"
"WekaMatchingRule","ft_id_124","dbpedia_6576","1.0","1","148000.0","149000.0","148000.0","149000.0","0.999","0.999","Unilever","Unilever","Unilever","Unilever","1.0","1.0"
"WekaMatchingRule","ft_id_475","dbpedia_1533","0.012903225806451613","0","34434.0","110.0","34434.0","110.0","0.965676","0.965676","New China Life Insurance","Uninett","New China Life Insurance","Uninett","0.0","0.0"
"WekaMatchingRule","ft_id_1623","dbpedia_4395","1.0","1","-99.0","8200.0","-99.0","8200.0","0.9917009999999999","0.9917009999999999","Investec","Investec","Investec","Investec","1.0","1.0"
"WekaMatchingRule","ft_id_849","dbpedia_2636","0.012903225806451613","0","13460.0","2000.0","13460.0","2000.0","0.98854","0.98854","Moody's","Procore","Moody's","Procore","0.0","0.0"
"WekaMatchingRule","ft_id_1289","dbpedia_6331","0.012903225806451613",,"289.0","18000.0","289.0","18000.0","0.982289","0.982289","Samhallsbyggnadsbolaget I Norden","E4 Group","Samhallsbyggnadsbolaget I Norden","E4 Group","0.0","0.0"
"WekaMatchingRule","ft_id_1574","dbpedia_6637","0.012903225806451613",,"36992.0","7900.0","36992.0","7900.0","0.970908","0.970908","HNA Technology","Kirkland's","HNA Technology","Kirkland's","0.0","0.0"
"WekaMatchingRule","ft_id_1838","dbpedia_3216","0.012903225806451613","0","16681.0","600.0","16681.0","600.0","0.983919","0.983919","Wayfair","A&P Group","Wayfair","A&P Group","0.0","0.0"
"WekaMatchingRule","ft_id_807","dbpedia_1833","1.0","1","32341.0","33730.0","32341.0","33730.0","0.998611","0.998611","Mapfre","Mapfre","Mapfre","Mapfre","1.0","1.0"
"WekaMatchingRule","ft_id_775","dbpedia_6720","0.012903225806451613","0","39000.0","8270.0","39000.0","8270.0","0.96927","0.96927","Gallagher","KMW+Nexter Defense Systems","Gallagher","KMW+Nexter Defense Systems","0.0","0.0"
"WekaMatchingRule","ft_id_553","dbpedia_5199","0.012903225806451613","0","90800.0","291.0","90800.0","291.0","0.909491","0.909491","TELUS","Heineken Srbija","TELUS","Heineken Srbija","0.0","0.0"
"WekaMatchingRule","ft_id_1674","dbpedia_6730","0.012903225806451613",,"8495.0","326.0","8495.0","326.0","0.991831","0.991831","China Merchants Port Holdings","New Era Cap Company","China Merchants Port Holdings","New Era Cap Company","0.0","0.0"
