"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] NumberOfEmployeesComparatorPercentageSimilarity record1Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record2Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record1PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity record2PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity similarity","[0] NumberOfEmployeesComparatorPercentageSimilarity postproccesedSimilarity","[1] CompanyNameComparatorLevenshteinSimilarity record1Value","[1] CompanyNameComparatorLevenshteinSimilarity record2Value","[1] CompanyNameComparatorLevenshteinSimilarity record1PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity record2PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity similarity","[1] CompanyNameComparatorLevenshteinSimilarity postproccesedSimilarity"
"WekaMatchingRule","ft_id_248","7.1m_279","1.0",,"96900.0","32482.0","96900.0","32482.0","0.8670423116615067","0.8670423116615067","Humana","humana","Humana","humana","1.0","1.0"
"WekaMatchingRule","ft_id_38","7.1m_705",,"0","205771.0","21640.0","205771.0","21640.0","0.821033090182776","0.821033090182776","BNP Paribas","bnp paribas fortis","BNP Paribas","bnp paribas fortis","0.6111111111111112","0.6111111111111112"
"WekaMatchingRule","ft_id_6","7.1m_402",,"0","154000.0","37233.0","154000.0","37233.0","0.8483545454545455","0.8483545454545455","Apple","bhp billiton","Apple","bhp billiton","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","ft_id_1937","7.1m_914",,"0","78570.0","23355.0","78570.0","23355.0","0.8594501718213059","0.8594501718213059","Gap","duke university","Gap","duke university","0.0","0.0"
"WekaMatchingRule","ft_id_569","7.1m_844","1.0","1","50280.0","19604.0","50280.0","19604.0","0.8779793158313445","0.8779793158313445","Infineon Technologies","infineon technologies","Infineon Technologies","infineon technologies","1.0","1.0"
"WekaMatchingRule","ft_id_1219","7.1m_37",,"0","-99.0","146247.0","-99.0","146247.0","0.7998646126074381","0.7998646126074381","Carnival Corporation","intel corporation","Carnival Corporation","intel corporation","0.7","0.7"
"WekaMatchingRule","ft_id_1425","7.1m_1907",,"0","134000.0","27807.0","134000.0","27807.0","0.8415029850746268","0.8415029850746268","Empire","j. walter thompson worldwide","Empire","j. walter thompson worldwide","0.1785714285714286","0.1785714285714286"
"WekaMatchingRule","ft_id_1000","7.1m_1792",,"0","46267.0","8172.0","46267.0","8172.0","0.8353253939092657","0.8353253939092657","Toray Industries","shaw industries","Toray Industries","shaw industries","0.75","0.75"
"WekaMatchingRule","ft_id_1018","7.1m_51",,"0","31708.0","164468.0","31708.0","164468.0","0.8385582605734854","0.8385582605734854","Shaanxi Construction Engineering Group","dell","Shaanxi Construction Engineering Group","dell","0.02631578947368418","0.02631578947368418"
"WekaMatchingRule","ft_id_1503","7.1m_1237",,"0","9800.0","13742.0","9800.0","13742.0","0.9426284383641391","0.9426284383641391","Zebra Technologies","hexaware technologies","Zebra Technologies","hexaware technologies","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","ft_id_256","7.1m_1402",,"0","-99.0","12319.0","-99.0","12319.0","0.7983927266823606","0.7983927266823606","KB Financial Group","lincoln financial group","KB Financial Group","lincoln financial group","0.6956521739130435","0.6956521739130435"
"WekaMatchingRule","ft_id_590","7.1m_670",,"0","28290.0","25145.0","28290.0","25145.0","0.9777659950512548","0.9777659950512548","Fidelity National Financial","syntel","Fidelity National Financial","syntel","0.14814814814814814","0.14814814814814814"
"WekaMatchingRule","ft_id_535","7.1m_1026",,"0","105000.0","10487.0","105000.0","10487.0","0.8199752380952381","0.8199752380952381","CBRE Group","alibaba.com","CBRE Group","alibaba.com","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","ft_id_1017","7.1m_16849","0.0",,"55999.0","2015.0","55999.0","2015.0","0.8071965570813764","0.8071965570813764","AGC","agip","AGC","agip","0.5","0.5"
"WekaMatchingRule","ft_id_268","7.1m_11795","0.0",,"72500.0","1739.0","72500.0","1739.0","0.8047972413793103","0.8047972413793103","Centene","cepheid","Centene","cepheid","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","ft_id_1064","7.1m_1910",,"0","8561.0","6505.0","8561.0","6505.0","0.9519682280107464","0.9519682280107464","UCB","westrock company","UCB","westrock company","0.0625","0.0625"
"WekaMatchingRule","ft_id_175","7.1m_335",,"0","133000.0","35128.0","133000.0","35128.0","0.8528240601503759","0.8528240601503759","Dell Technologies","agilent technologies","Dell Technologies","agilent technologies","0.7","0.7"
"WekaMatchingRule","ft_id_610","7.1m_1077",,"0","120000.0","14347.0","120000.0","14347.0","0.8239116666666666","0.8239116666666666","Marriott International","telkom","Marriott International","telkom","0.13636363636363635","0.13636363636363635"
"WekaMatchingRule","ft_id_503","7.1m_443",,"0","13500.0","28654.0","13500.0","28654.0","0.8942276819990228","0.8942276819990228","Intuit","bd","Intuit","bd","0.0","0.0"
"WekaMatchingRule","ft_id_17","7.1m_598",,"0","247848.0","67420.0","247848.0","67420.0","0.8544043123204544","0.8544043123204544","Wells Fargo","ge capital","Wells Fargo","ge capital","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","ft_id_162","7.1m_229","1.0","1","600000.0","40732.0","600000.0","40732.0","0.8135773333333334","0.8135773333333334","FedEx","fedex","FedEx","fedex","1.0","1.0"
"WekaMatchingRule","ft_id_92","7.1m_1079",,"0","169339.0","18016.0","169339.0","18016.0","0.821278028097485","0.821278028097485","Anheuser-Busch InBev","iss facility services a/s","Anheuser-Busch InBev","iss facility services a/s","0.07999999999999996","0.07999999999999996"
"WekaMatchingRule","ft_id_536","7.1m_1171","0.0",,"117300.0","16453.0","117300.0","16453.0","0.8280528559249787","0.8280528559249787","Toshiba","totvs","Toshiba","totvs","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","ft_id_1084","7.1m_655",,"0","25549.0","22888.0","25549.0","22888.0","0.9791694391169908","0.9791694391169908","Tongwei","us forest service","Tongwei","us forest service","0.17647058823529416","0.17647058823529416"
"WekaMatchingRule","ft_id_366","7.1m_1549","1.0","1","242497.0","6912.0","242497.0","6912.0","0.8057006890806897","0.8057006890806897","China Unicom","china unicom","China Unicom","china unicom","1.0","1.0"
"WekaMatchingRule","ft_id_827","7.1m_442","0.0","0","-99.0","39330.0","-99.0","39330.0","0.7994965675057208","0.7994965675057208","Segro","serco","Segro","serco","0.6","0.6"
"WekaMatchingRule","ft_id_18","7.1m_632",,"0","118400.0","36105.0","118400.0","36105.0","0.8609881756756756","0.8609881756756756","Verizon Communications","reliance communications","Verizon Communications","reliance communications","0.7391304347826086","0.7391304347826086"
"WekaMatchingRule","ft_id_209","7.1m_312","1.0","1","24200.0","38225.0","24200.0","38225.0","0.9266187050359712","0.9266187050359712","Amgen","amgen","Amgen","amgen","1.0","1.0"
"WekaMatchingRule","ft_id_171","7.1m_1527",,"0","114000.0","17027.0","114000.0","17027.0","0.8298719298245614","0.8298719298245614","Lockheed Martin","compucom","Lockheed Martin","compucom","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","ft_id_1772","7.1m_184",,"0","13.0","50032.0","13.0","50032.0","0.8000519667412855","0.8000519667412855","Power Assets Holdings","comcast","Power Assets Holdings","comcast","0.19047619047619047","0.19047619047619047"
"WekaMatchingRule","ft_id_1600","7.1m_413",,"0","-99.0","22953.0","-99.0","22953.0","0.7991373676643576","0.7991373676643576","ZTO Express (Cayman)","anthem, inc.","ZTO Express (Cayman)","anthem, inc.","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","ft_id_1486","7.1m_850",,"0","-99.0","23835.0","-99.0","23835.0","0.7991692888609188","0.7991692888609188","Thai Beverage","adt","Thai Beverage","adt","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","ft_id_998","7.1m_1623","1.0","1","14000.0","8777.0","14000.0","8777.0","0.9253857142857143","0.9253857142857143","Molina Healthcare","molina healthcare","Molina Healthcare","molina healthcare","1.0","1.0"
"WekaMatchingRule","ft_id_1699","7.1m_9278","0.0",,"7970.0","2245.0","7970.0","2245.0","0.85633626097867","0.85633626097867","ResMed","renishaw","ResMed","renishaw","0.375","0.375"
"WekaMatchingRule","ft_id_171","7.1m_16187","0.0",,"114000.0","2131.0","114000.0","2131.0","0.803738596491228","0.803738596491228","Lockheed Martin","lojas marisa","Lockheed Martin","lojas marisa","0.4","0.4"
"WekaMatchingRule","ft_id_28","7.1m_430","0.0",,"101309.0","30119.0","101309.0","30119.0","0.859459672881975","0.859459672881975","Total","toyota","Total","toyota","0.5","0.5"
"WekaMatchingRule","ft_id_1504","7.1m_1147",,"0","-99.0","10372.0","-99.0","10372.0","0.7980910142691863","0.7980910142691863","KakaoBank","deloitte india (offices of the us)","KakaoBank","deloitte india (offices of the us)","0.05882352941176472","0.05882352941176472"
"WekaMatchingRule","ft_id_1072","7.1m_384",,"0","19500.0","49836.0","19500.0","49836.0","0.8782566819166867","0.8782566819166867","Microchip Technology","saic","Microchip Technology","saic","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","ft_id_1533","7.1m_160",,"0","16393.0","40870.0","16393.0","40870.0","0.8802202104232933","0.8802202104232933","Keppel","saudi aramco","Keppel","saudi aramco","0.0","0.0"
"WekaMatchingRule","ft_id_1274","7.1m_1723",,"0","28903.0","9446.0","28903.0","9446.0","0.8653634570805799","0.8653634570805799","Jiangsu Hengrui Medicine","community health systems","Jiangsu Hengrui Medicine","community health systems","0.125","0.125"
"WekaMatchingRule","ft_id_1921","7.1m_793",,"0","17700.0","17078.0","17700.0","17078.0","0.9929717514124293","0.9929717514124293","Galaxy Entertainment","sysco","Galaxy Entertainment","sysco","0.050000000000000044","0.050000000000000044"
"WekaMatchingRule","ft_id_941","7.1m_1905","1.0","1","46000.0","11405.0","46000.0","11405.0","0.8495869565217391","0.8495869565217391","Amcor","amcor","Amcor","amcor","1.0","1.0"
"WekaMatchingRule","ft_id_1440","7.1m_1960","0.015873015873015872","0","39602.0","9597.0","39602.0","9597.0","0.8484672491288319","0.8484672491288319","KION Group","kier group","KION Group","kier group","0.8","0.8"
"WekaMatchingRule","ft_id_1855","7.1m_371",,"0","2035.0","32932.0","2035.0","32932.0","0.812358799951415","0.812358799951415","Toho Bank","rr donnelley","Toho Bank","rr donnelley","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","ft_id_1712","7.1m_1033",,"0","-99.0","32053.0","-99.0","32053.0","0.7993822731101613","0.7993822731101613","Sumec Corporation","kmart corporation","Sumec Corporation","kmart corporation","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","ft_id_799","7.1m_11651","0.015873015873015872",,"49900.0","2296.0","49900.0","2296.0","0.8092024048096192","0.8092024048096192","WestRock","westrac","WestRock","westrac","0.75","0.75"
"WekaMatchingRule","ft_id_1543","7.1m_1320",,"0","5995.0","13799.0","5995.0","13799.0","0.8868903543735053","0.8868903543735053","Concordia Financial Group","principal financial group","Concordia Financial Group","principal financial group","0.6799999999999999","0.6799999999999999"
"WekaMatchingRule","ft_id_1022","7.1m_11282","0.0",,"10300.0","1724.0","10300.0","1724.0","0.8334757281553398","0.8334757281553398","Unum","unicesumar","Unum","unicesumar","0.4","0.4"
"WekaMatchingRule","ft_id_679","7.1m_380","1.0","1","47300.0","32851.0","47300.0","32851.0","0.9389048625792812","0.9389048625792812","Cardinal Health","cardinal health","Cardinal Health","cardinal health","1.0","1.0"
"WekaMatchingRule","ft_id_999","7.1m_872",,"0","78202.0","17039.0","78202.0","17039.0","0.8435768906166083","0.8435768906166083","Union Bank of India","national bank of canada","Union Bank of India","national bank of canada","0.6086956521739131","0.6086956521739131"
"WekaMatchingRule","ft_id_1051","7.1m_61",,"0","37537.0","45655.0","37537.0","45655.0","0.964437630051473","0.964437630051473","Teva Pharmaceutical","promobroker agente de seguros y de fianzas s a de c v","Teva Pharmaceutical","promobroker agente de seguros y de fianzas s a de c v","0.13207547169811318","0.13207547169811318"
"WekaMatchingRule","ft_id_1630","7.1m_315",,"0","4198.0","38787.0","4198.0","38787.0","0.8216464279268827","0.8216464279268827","Clal Insurance Enterprises","trw","Clal Insurance Enterprises","trw","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","ft_id_455","7.1m_1424",,"0","11321.0","12747.0","11321.0","12747.0","0.9776261081038676","0.9776261081038676","Xcel Energy","edf energy","Xcel Energy","edf energy","0.6363636363636364","0.6363636363636364"
"WekaMatchingRule","ft_id_1503","7.1m_388",,"0","9800.0","14893.0","9800.0","14893.0","0.9316054522258779","0.9316054522258779","Zebra Technologies","indite technologies","Zebra Technologies","indite technologies","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","ft_id_1155","7.1m_834","1.0","1","-99.0","15516.0","-99.0","15516.0","0.798723897911833","0.798723897911833","Old Mutual","old mutual","Old Mutual","old mutual","1.0","1.0"
"WekaMatchingRule","ft_id_793","7.1m_1148",,"0","3900.0","17739.0","3900.0","17739.0","0.8439709115508203","0.8439709115508203","Vertex Pharmaceuticals","fastenal","Vertex Pharmaceuticals","fastenal","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","ft_id_432","7.1m_872","1.0","1","26920.0","17039.0","26920.0","17039.0","0.9265898959881129","0.9265898959881129","National Bank of Canada","national bank of canada","National Bank of Canada","national bank of canada","1.0","1.0"
"WekaMatchingRule","ft_id_6","7.1m_20","1.0","1","154000.0","179531.0","154000.0","179531.0","0.9715581153115618","0.9715581153115618","Apple","apple","Apple","apple","1.0","1.0"
"WekaMatchingRule","ft_id_1373","7.1m_1946","1.0","1","19454.0","12762.0","19454.0","12762.0","0.9312018093965251","0.9312018093965251","Wolters Kluwer","wolters kluwer","Wolters Kluwer","wolters kluwer","1.0","1.0"
"WekaMatchingRule","ft_id_1409","7.1m_192",,"0","17402.0","30914.0","17402.0","30914.0","0.9125832955942291","0.9125832955942291","Kesko","eskom","Kesko","eskom","0.6","0.6"
"WekaMatchingRule","ft_id_106","7.1m_262","1.0","1","44375.0","43277.0","44375.0","43277.0","0.9950512676056338","0.9950512676056338","Commonwealth Bank","commonwealth bank","Commonwealth Bank","commonwealth bank","1.0","1.0"
"WekaMatchingRule","ft_id_1217","7.1m_12",,"0","-99.0","264101.0","-99.0","264101.0","0.7999250286822087","0.7999250286822087","Terna","wells fargo","Terna","wells fargo","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","ft_id_1610","7.1m_626",,"0","-99.0","19107.0","-99.0","19107.0","0.7989637305699482","0.7989637305699482","Kaspi.kz JSC","national grid","Kaspi.kz JSC","national grid","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","ft_id_596","7.1m_507","1.0","1","23000.0","33573.0","23000.0","33573.0","0.937014863134066","0.937014863134066","Rogers Communications","rogers communications","Rogers Communications","rogers communications","1.0","1.0"
"WekaMatchingRule","ft_id_544","7.1m_107",,"0","36499.0","77267.0","36499.0","77267.0","0.8944750022648738","0.8944750022648738","LG Electronics","samsung electronics","LG Electronics","samsung electronics","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","ft_id_472","7.1m_284","1.0","1","126371.0","54138.0","126371.0","54138.0","0.8856810502409572","0.8856810502409572","Fujitsu","fujitsu","Fujitsu","fujitsu","1.0","1.0"
"WekaMatchingRule","ft_id_1509","7.1m_8608","0.0",,"2094.0","3793.0","2094.0","3793.0","0.9104139203796467","0.9104139203796467","Incyte","insead","Incyte","insead","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","ft_id_1261","7.1m_1525",,"0","12459.0","10475.0","12459.0","10475.0","0.9681515370414961","0.9681515370414961","Akbank","maybank","Akbank","maybank","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","ft_id_1529","7.1m_1990",,"0","28000.0","5430.0","28000.0","5430.0","0.8387857142857142","0.8387857142857142","US Foods","local government","US Foods","local government","0.125","0.125"
"WekaMatchingRule","ft_id_1104","7.1m_861",,"0","38756.0","21252.0","38756.0","21252.0","0.9096707606564145","0.9096707606564145","BDO Unibank","carlson wagonlit travel","BDO Unibank","carlson wagonlit travel","0.21739130434782605","0.21739130434782605"
"WekaMatchingRule","ft_id_594","7.1m_1601",,"0","58000.0","15658.0","58000.0","15658.0","0.8539931034482758","0.8539931034482758","Sysco","balfour beatty plc","Sysco","balfour beatty plc","0.05555555555555558","0.05555555555555558"
"WekaMatchingRule","ft_id_1017","7.1m_1143",,"0","55999.0","18341.0","55999.0","18341.0","0.8655047411560921","0.8655047411560921","AGC","philips lighting","AGC","philips lighting","0.0625","0.0625"
"WekaMatchingRule","ft_id_125","7.1m_1835",,"0","93700.0","15586.0","93700.0","15586.0","0.8332678762006404","0.8332678762006404","Charter Communications","discovery communications","Charter Communications","discovery communications","0.7083333333333333","0.7083333333333333"
"WekaMatchingRule","ft_id_409","7.1m_293",,"0","82000.0","26118.0","82000.0","26118.0","0.8637024390243903","0.8637024390243903","BAE Systems","epam systems","BAE Systems","epam systems","0.75","0.75"
"WekaMatchingRule","ft_id_479","7.1m_1740",,"0","105000.0","6680.0","105000.0","6680.0","0.8127238095238095","0.8127238095238095","Vodafone","ejercito nacional de colombia","Vodafone","ejercito nacional de colombia","0.1724137931034483","0.1724137931034483"
