"RecordIDS","AverageConsistency","Name-Consistency","Name-Values","Country-Consistency","Country-Values","NumberOfEmployees-Consistency","NumberOfEmployees-Values","Revenue-Consistency","Revenue-Values","FoundingYear-Consistency","FoundingYear-Values","Industries-Consistency","Industries-Values","City-Consistency","City-Values","Website-Consistency","Website-Values","CeoNames-Consistency","CeoNames-Values"
"dbpedia_6816+ft_id_275","0.7222222222222222","0.5","{Occidental Petroleum|Occidental Petroleum}","1.0","{United States}","0.5","{11800|11678}","0.5","{17809000000|25962000000}","1.0","{1920}","0.5","{[, Chemical industry, ]|[, Oil & Gas Operations, ]}","1.0","{Houston}","1.0","{http://www.oxy.com}","0.5","{[, , ]|[, Vicki A. Hollub, ]}"
"7.1m_41048+dbpedia_3994","1.0","1.0","{luby's|Luby's}","1.0","{united states}","1.0","{890|6133}","1.0","{323470000}","1.0","{1947}","1.0","{[, restaurants, ]|[, Types of restaurants, ]}","1.0","{houston}",,,"1.0","{[, , ]}"
"7.1m_73060+dbpedia_6244","0.875","0.0","{web industries|WEG Industries}","1.0","{united states}","1.0","{239|31497}","1.0","{18590000000}","1.0","{1969}","1.0","{[, medical devices, ]|[, Industrial engineering, ]}","1.0","{marlborough}",,,"1.0","{[, , ]}"
"7.1m_10065+dbpedia_3211+ft_id_1507","0.5925925925925926","0.6666666666666666","{a2a|A2A|A2A}","0.0","{italy|Italy}","1.0","{1720|12978}","0.5","{6862|13418000000}","1.0","{2008|2008}","0.6666666666666666","{[, renewables & environment, ]|[, Public utility, ]|[, Utilities, ]}","0.0","{milano|Brescia}","1.0","{http://www.a2a.eu}","0.5","{[, , ]|[, Renato Mazzoncini, ]}"
"7.1m_2423+dbpedia_1766","1.0","1.0","{service corporation international|Service Corporation International}","1.0","{united states}","1.0","{6733|19468}","1.0","{3}",,,"1.0","{[, individual & family services, ]|[, Death care industry in the United States, ]}","1.0","{houston}",,,"1.0","{[, , ]}"
"7.1m_32988+dbpedia_3433","1.0","1.0","{reliance steel & aluminum co.|Reliance Steel & Aluminum Co.}","1.0","{united states}","1.0","{621|12800}","1.0","{8811000000}","1.0","{1939}","1.0","{[, mining & metals, ]|[, Metal, ]}","1.0","{los angeles}",,,"1.0","{[, , ]}"
"7.1m_42840+dbpedia_5348","0.875","0.0","{csm corporation|CSX Corporation}","1.0","{united states}","1.0","{782|20908}","1.0","{10583000000}","1.0","{1976}","1.0","{[, real estate, ]|[, Real estate, ]}","1.0","{minneapolis}",,,"1.0","{[, , ]}"
"7.1m_43426+dbpedia_2781","1.0","1.0","{nanthealth|NantHealth}","1.0","{united states}","1.0","{636|543}","1.0","{95961000}","1.0","{2007}","1.0","{[, hospital & health care, ]|[, Health care, ]}","1.0","{culver city}",,,"1.0","{[, , ]}"
"7.1m_613+dbpedia_4174","1.0","1.0","{tetra pak|Tetra Pak}","1.0","{united states}","1.0","{22514|25555}","1.0","{11500000000}",,,"1.0","{[, packaging and containers, ]|[, Food packaging, ]}","1.0","{hull}",,,"1.0","{[, , ]}"
"7.1m_898+dbpedia_4794","1.0","1.0","{amec foster wheeler|Amec Foster Wheeler}","1.0","{united kingdom}","1.0","{17596|36000}","1.0","{5440}","1.0","{2012}","1.0","{[, oil & energy, ]|[, Project management, ]}","1.0","{london}",,,"1.0","{[, , ]}"
"7.1m_966+dbpedia_816+ft_id_312","0.5555555555555556","0.6666666666666666","{swiss re|Swiss Re|Swiss Re}","0.0","{switzerland|Switzerland}","0.6666666666666666","{15956|15401|13985}","0.5","{49314000000|46004000000}","1.0","{1863|1863}","0.6666666666666666","{[, insurance, ]|[, Financial services, ]|[, Insurance, ]}","0.0","{zurich|Zurich}","1.0","{http://www.swissre.com}","0.5","{[, , ]|[, Christian Mumenthaler, ]}"
"7.1m_48932+dbpedia_443+dbpedia_5494","0.5999999999999999","0.6666666666666666","{toyo tires|Toyo Tires|Toyo Tires}",,,"0.6666666666666666","{413|12804|12804}","0.5","{0|3820000000}",,,"0.6666666666666666","{[, automotive, ]|[, Automotive industry, ]|[, Automotive industry, ]}",,,,,"0.5","{[, , ]|[, , ]}"
"7.1m_2526+dbpedia_5401+ft_id_1747","0.5555555555555556","0.6666666666666666","{johnson matthey|Johnson Matthey|Johnson Matthey}","0.0","{united kingdom|United Kingdom}","0.6666666666666666","{7844|13560|14582}","0.5","{15673|23641000000}","1.0","{1817|1817}","0.6666666666666666","{[, chemicals, ]|[, Chemical substance
				Precious metal, ]|[, Chemicals, ]}","0.0","{london|London}","1.0","{http://matthey.com}","0.5","{[, , ]|[, Liam Condon, ]}"
"7.1m_71944+dbpedia_6402+ft_id_533","0.5555555555555556","0.6666666666666666","{samsung life insurance|Samsung Life Insurance|Samsung Life Insurance}","0.0","{south korea|South Korea}","0.6666666666666666","{437|6266|5250}","0.5","{34530000000000|25444000000}","1.0","{1957|1957}","0.6666666666666666","{[, insurance, ]|[, Insurance, ]|[, Insurance, ]}","0.0","{seoul|Seoul}","1.0","{http://www.samsunglife.com}","0.5","{[, , ]|[, Young-Muk Jeon, ]}"
"7.1m_8642+dbpedia_2524","1.0","1.0","{medidata solutions|Medidata Solutions}","1.0","{united states}","1.0","{2268|2800}","1.0","{636000000}","1.0","{1999}","1.0","{[, computer software, ]|[, Artificial intelligence
				Drug development
				List of life sciences
				Software as a service, ]}","1.0","{new york}",,,"1.0","{[, , ]}"
"7.1m_7101+dbpedia_4282","1.0","1.0","{extended stay america|Extended Stay America}","1.0","{united states}","1.0","{4484|1800}","1.0","{1218000000}","1.0","{2013}","1.0","{[, hospitality, ]|[, Hotel, ]}","1.0","{charlotte}",,,"1.0","{[, , ]}"
"7.1m_25855+dbpedia_5387","1.0","1.0","{compass minerals|Compass Minerals}","1.0","{united states}","1.0","{849|3131}","1.0","{1490000000}",,,"1.0","{[, mining & metals, ]|[, Mining, ]}","1.0","{overland park}",,,"1.0","{[, , ]}"
"7.1m_2764+dbpedia_6883","1.0","1.0","{kennametal|Kennametal}","1.0","{united states}","1.0","{6794|10000}","1.0","{2400000000}","1.0","{1938}","1.0","{[, machinery, ]|[, Metal, ]}","1.0","{latrobe}",,,"1.0","{[, , ]}"
"dbpedia_299+ft_id_1052","1.0","1.0","{C. H. Robinson|C.H. Robinson}","1.0","{United States}","1.0","{15262|16877}","1.0","{16207000000|23102000000}","1.0","{1905}","1.0","{[, Logistics
				Transport, ]|[, Transportation, ]}","1.0","{Eden Prairie}","1.0","{http://www.chrobinson.com}","1.0","{[, , ]|[, Robert C. Biesterfeld, ]}"
"7.1m_7878+dbpedia_2921","1.0","1.0","{kingfisher plc|Kingfisher plc}","1.0","{united kingdom}","1.0","{2958|80000}","1.0","{12340000000}","1.0","{1982}","1.0","{[, retail, ]|[, Retail, ]}","1.0","{london}",,,"1.0","{[, , ]}"
"7.1m_46146+dbpedia_6813","1.0","1.0","{mapbox|Mapbox}","1.0","{united states}","1.0","{322|650}","1.0","{100000000}","1.0","{2011}","1.0","{[, computer software, ]|[, Map, ]}","1.0","{washington}",,,"1.0","{[, , ]}"
"7.1m_31379+dbpedia_1543","1.0","1.0","{ziff davis|Ziff Davis}","1.0","{united states}","1.0","{1995|4700}","1.0","{1380000000}","1.0","{1927}","1.0","{[, online media, ]|[, Digital media
				Internet, ]}","1.0","{new york}",,,"1.0","{[, , ]}"
"7.1m_74369+dbpedia_4268","1.0","1.0","{shenzhen kaifa technology co.,ltd|Shenzhen Kaifa Technology Co., Ltd.}","1.0","{china}","1.0","{263|25000}","1.0","{23302100000}","1.0","{1985}","1.0","{[, electrical/electronic manufacturing, ]|[, Conglomerate (company), ]}","1.0","{shenzhen}",,,"1.0","{[, , ]}"
"7.1m_104913+dbpedia_5779","0.8333333333333334","0.0","{protalix biotherapiutics|Protalix BioTherapeutics}",,,"1.0","{211|266}","1.0","{11510000}","1.0","{1994}","1.0","{[, biotechnology, ]|[, Biotechnology, ]}",,,,,"1.0","{[, , ]}"
"7.1m_39243+dbpedia_2498","1.0","1.0","{golar lng|Golar LNG}",,,"1.0","{520|33}","1.0","{244000000}","1.0","{1946}","1.0","{[, oil & energy, ]|[, LNG carrier, ]}",,,,,"1.0","{[, , ]}"
"7.1m_55339+dbpedia_6848","1.0","1.0","{virtu financial|Virtu Financial}","1.0","{united states}","1.0","{348|976}","1.0","{1878}","1.0","{2008}","1.0","{[, financial services, ]|[, Financial services, ]}","1.0","{new york}",,,"1.0","{[, , ]}"
"7.1m_114465+dbpedia_4803","1.0","1.0","{amsterdam trade bank|Amsterdam Trade Bank}","1.0","{netherlands}","1.0","{306|200}","1.0","{103100000}","1.0","{1994}","1.0","{[, banking, ]|[, Financial services, ]}","1.0","{amsterdam}",,,"1.0","{[, , ]}"
"7.1m_16155+dbpedia_3301","1.0","1.0","{zorlu holding|Zorlu Holding}","1.0","{turkey}","1.0","{1890|36000}","1.0","{5500000000}","1.0","{1953}","1.0","{[, investment management, ]|[, Energy
				Major appliance
				Textile, ]}","1.0","{i̇stanbul}",,,"1.0","{[, , ]}"
"7.1m_1546+dbpedia_1","1.0","1.0","{alten|ALTEN}","1.0","{france}","1.0","{14966|33700}","1.0","{2269000000}","1.0","{1988}","1.0","{[, information technology and services, ]|[, Consultant
				Information technology
				Outsourcing, ]}","1.0","{france}",,,"1.0","{[, , ]}"
"7.1m_166049+dbpedia_4961","1.0","1.0","{southern progress corporation|Southern Progress Corporation}",,,"1.0","{794|1100}","1.0","{1000000000}",,,"1.0","{[, publishing, ]|[, Periodical literature, ]}",,,,,"1.0","{[, , ]}"
"7.1m_6261+dbpedia_12+ft_id_1561","0.49999999999999994","0.6666666666666666","{west pharmaceutical services|West Pharmaceutical Services|West Pharmaceutical Services}","0.0","{united states|United States}","0.6666666666666666","{3127|8200|10065}","0.5","{1849|2831000000}",,,"0.6666666666666666","{[, pharmaceuticals, ]|[, Medical device
				Pharmaceutical industry, ]|[, Drugs & Biotechnology, ]}","0.0","{exton|Exton}","1.0","{http://www.westpharma.com}","0.5","{[, , ]|[, Eric Mark Green, ]}"
"7.1m_140231+dbpedia_6748","1.0","1.0","{barr pharmaceuticals|Barr Pharmaceuticals}",,,"1.0","{313|8900}","1.0","{2500000000}",,,"1.0","{[, pharmaceuticals, ]|[, Pharmaceutical industry, ]}",,,,,"1.0","{[, , ]}"
"7.1m_104966+dbpedia_1555","1.0","1.0","{applovin|AppLovin}","1.0","{united states}","1.0","{149|1000}","1.0","{1500000000}","1.0","{2012}","1.0","{[, marketing and advertising, ]|[, Mobile technology, ]}","1.0","{palo alto}",,,"1.0","{[, , ]}"
"7.1m_439+dbpedia_3107+dbpedia_6220+ft_id_55","0.4629629629629629","0.5","{sony|Sony|Sony|Sony}","0.0","{japan|Japan}","0.5","{41048|109700|109700|109700}","0.3333333333333333","{8999000000000|81380000000|89903000000}","1.0","{1946|1946}","0.5","{[, entertainment, ]|[, Conglomerate (company), ]|[, Conglomerate (company), ]|[, Consumer Durables, ]}","0.0","{tokyo|Tokyo}","1.0","{http://www.sony.com}","0.3333333333333333","{[, , ]|[, , ]|[, Kenichiro Yoshida, ]}"
"7.1m_4680+dbpedia_6579+ft_id_747","0.5555555555555556","0.6666666666666666","{norsk hydro|Norsk Hydro|Norsk Hydro}","0.0","{norway|Norway}","0.6666666666666666","{7220|35000|31264}","0.5","{109220|16887000000}","1.0","{1905|1905}","0.6666666666666666","{[, mining & metals, ]|[, Non-ferrous metal, ]|[, Materials, ]}","0.0","{oslo|Oslo}","1.0","{http://www.hydro.com}","0.5","{[, , ]|[, Hilde Merete Aasheim, ]}"
"7.1m_11920+dbpedia_5754","1.0","1.0","{ascensus|Ascensus}","1.0","{united states}","1.0","{2087|4000}","1.0","{302500000}","1.0","{1980}","1.0","{[, financial services, ]|[, Financial services, ]}","1.0","{dresher}",,,"1.0","{[, , ]}"
"7.1m_2227+dbpedia_6620","1.0","1.0","{country financial®|Country Financial}","1.0","{united states}","1.0","{7554|3346}","1.0","{2429000000}","1.0","{1925}","1.0","{[, insurance, ]|[, Financial services
				Insurance, ]}","1.0","{bloomington}",,,"1.0","{[, , ]}"
"7.1m_39311+dbpedia_5682","1.0","1.0","{merit energy company|Merit Energy Company}","1.0","{united states}","1.0","{639|679}","1.0","{2100000000}","1.0","{1989}","1.0","{[, oil & energy, ]|[, Natural gas
				Petroleum, ]}","1.0","{dallas}",,,"1.0","{[, , ]}"
"7.1m_17895+dbpedia_2635+dbpedia_3879","0.7142857142857143","0.6666666666666666","{dover corporation|Dover Corporation|Dover Corporation}","1.0","{united states}","0.6666666666666666","{1539|23000|23000}","0.5","{6700000000|7100000000}",,,"0.6666666666666666","{[, machinery, ]|[, Conglomerate (company), ]|[, Conglomerate (company), ]}","1.0","{downers grove}",,,"0.5","{[, , ]|[, , ]}"
"7.1m_18392+7.1m_20038+7.1m_7953+dbpedia_1658","0.6458333333333333","0.5","{l'occitane en provence|l'occitane en provence|l'occitane en provence|L'Occitane en Provence}","0.3333333333333333","{united states|switzerland|switzerland}","0.5","{1884|2279|4158|9000}","1.0","{1319}","0.3333333333333333","{1976|1976|1976}","0.5","{[, cosmetics, ]|[, cosmetics, ]|[, cosmetics, ]|[, Personal care, ]}","1.0","{new york}",,,"1.0","{[, , ]}"
"7.1m_45956+dbpedia_228+dbpedia_4043","0.75","0.6666666666666666","{steward bank|Steward Bank|Steward Bank}","1.0","{zimbabwe}","0.6666666666666666","{387|325|325}","0.5","{5412080|6155096}","1.0","{2013}","0.6666666666666666","{[, banking, ]|[, Financial services, ]|[, Financial services, ]}","1.0","{harare}",,,"0.5","{[, , ]|[, , ]}"
"7.1m_1504+dbpedia_6667","1.0","1.0","{petroleum development oman|Petroleum Development Oman}","1.0","{oman}","1.0","{8525|8500}","1.0","{11400000000}","1.0","{1937}","1.0","{[, oil & energy, ]|[, Petroleum, ]}",,,,,"1.0","{[, , ]}"
"7.1m_55794+dbpedia_1214","1.0","1.0","{paramount resources|Paramount Resources}","1.0","{canada}","1.0","{466|349}","1.0","{965500000}","1.0","{1998}","1.0","{[, oil & energy, ]|[, Petroleum industry, ]}","1.0","{calgary}",,,"1.0","{[, , ]}"
"7.1m_17833+dbpedia_1086","1.0","1.0","{tramontina|Tramontina}","1.0","{brazil}","1.0","{1072|10000}","1.0","{8300000000}","1.0","{1911}","1.0","{[, consumer goods, ]|[, Final good, ]}","1.0","{carlos barbosa}",,,"1.0","{[, , ]}"
"7.1m_92219+dbpedia_1540","1.0","1.0","{decode genetics|DeCODE genetics}","1.0","{iceland}","1.0","{512|190}","1.0","{77}","1.0","{1996}","1.0","{[, biotechnology, ]|[, Genetics, ]}","1.0","{reykjavik}",,,"1.0","{[, , ]}"
"7.1m_30147+dbpedia_3091","1.0","1.0","{rizzani de eccher|Rizzani de Eccher}","1.0","{italy}","1.0","{868|1352}","1.0","{405}","1.0","{1831}","1.0","{[, civil engineering, ]|[, Civil engineering
				Construction, ]}","1.0","{pozzuolo del friuli}",,,"1.0","{[, , ]}"
"7.1m_17100+dbpedia_1435","1.0","1.0","{electrica|Electrica}","1.0","{romania}","1.0","{889|8000}","1.0","{6440}","1.0","{1898}","1.0","{[, utilities, ]|[, Electricity, ]}","1.0","{bucharest}",,,"1.0","{[, , ]}"
"7.1m_135837+dbpedia_3705","1.0","1.0","{ontraport|Ontraport}","1.0","{united states}","1.0","{208|100}","1.0","{10}","1.0","{2008}","1.0","{[, computer software, ]|[, Small business software, ]}","1.0","{santa barbara}",,,"1.0","{[, , ]}"
"7.1m_2737+dbpedia_2723","1.0","1.0","{stream global services|Stream Global Services}","1.0","{united states}","1.0","{17775|37000}","1.0","{800173000}","1.0","{1993}","1.0","{[, outsourcing/offshoring, ]|[, Offshoring
				Outsourcing, ]}","1.0","{eagan}",,,"1.0","{[, , ]}"
"7.1m_18811+dbpedia_2451","1.0","1.0","{nortura|Nortura}","1.0","{norway}","1.0","{1480|5231}","1.0","{23545000000}","1.0","{1896}","1.0","{[, retail, ]|[, Meat packing industry, ]}","1.0","{oslo}",,,"1.0","{[, , ]}"
"7.1m_2888+dbpedia_5673","1.0","1.0","{mercadona|Mercadona}","1.0","{spain}","1.0","{6855|85800}","1.0","{25500000000}","1.0","{1981}","1.0","{[, supermarkets, ]|[, Retail, ]}","1.0","{tavernes blanques}",,,"1.0","{[, , ]}"
"7.1m_110188+dbpedia_4494","1.0","1.0","{alex lee, inc.|Alex Lee Inc.}","1.0","{united states}","1.0","{182|16000}","1.0","{3200000000}","1.0","{1931}","1.0","{[, retail, ]|[, Distribution (marketing)
				Grocery store
				Wholesaling, ]}","1.0","{hickory}",,,"1.0","{[, , ]}"
"7.1m_161891+dbpedia_2324+dbpedia_401","0.625","0.6666666666666666","{alphabet inc.|Alphabet Inc.|Alphabet Inc.}","1.0","{united states}","0.6666666666666666","{98|156301|156301}","0.5","{257600000000|257600000000}","0.6666666666666666","{2015|2015|2015}","0.6666666666666666","{[, consumer services, ]|[, Conglomerate (company), ]|[, Conglomerate (company), ]}","0.3333333333333333","{greenwood|Mountain View|Mountain View}",,,"0.5","{[, John L Hennessy
				John LeRoy Hennessy
				Ruth Porat
				Sundar Pichai
				・
				・
				·
				·
				·
				L, ]|[, John L Hennessy
				John LeRoy Hennessy
				Ruth Porat
				Sundar Pichai
				・
				・
				·
				·
				·
				L, ]}"
"7.1m_107489+dbpedia_6779","1.0","1.0","{homeservices of america|HomeServices of America}","1.0","{united states}","1.0","{205|1600}","1.0","{2140000000}","1.0","{1998}","1.0","{[, real estate, ]|[, Real estate, ]}","1.0","{minneapolis}",,,"1.0","{[, , ]}"
"7.1m_506+dbpedia_6650","1.0","1.0","{teva pharmaceuticals|Teva Pharmaceuticals}",,,"1.0","{26968|40039}","1.0","{16887000000}","1.0","{1901}","1.0","{[, pharmaceuticals, ]|[, Medication, ]}",,,,,"1.0","{[, , ]}"
"7.1m_99714+dbpedia_1422","1.0","1.0","{airg inc.|AirG Inc.}","1.0","{canada}","1.0","{298|167}","1.0","{1000000000}","1.0","{2000}","1.0","{[, wireless, ]|[, Mobile game
				Mobile social network, ]}","1.0","{vancouver}",,,"1.0","{[, , ]}"
"7.1m_4356+dbpedia_1316+dbpedia_2","0.75","0.6666666666666666","{amc theatres|AMC Theatres|AMC Theatres}","1.0","{united states}","0.6666666666666666","{11286|35754|4408}","0.5","{1242400000|1242400000}","1.0","{1920}","0.6666666666666666","{[, entertainment, ]|[, Entertainment, ]|[, Entertainment, ]}","1.0","{leawood}",,,"0.5","{[, , ]|[, , ]}"
"7.1m_118001+dbpedia_4769","1.0","1.0","{wyscout|Wyscout}","1.0","{italy}","1.0","{172|80}","1.0","{13000000}","1.0","{2004}","1.0","{[, sports, ]|[, Scout (association football)
				Transfer (association football), ]}","1.0","{chiavari}",,,"1.0","{[, , ]}"
"7.1m_31988+dbpedia_940","1.0","1.0","{abt electronics|Abt Electronics}","1.0","{united states}","1.0","{844|3443}","1.0","{12000000000}","1.0","{1936}","1.0","{[, retail, ]|[, Retail, ]}","1.0","{glenview}",,,"1.0","{[, , ]}"
"7.1m_28390+dbpedia_4313","1.0","1.0","{mailchimp|Mailchimp}","1.0","{united states}","1.0","{569|800}","1.0","{700000000}","1.0","{2001}","1.0","{[, internet, ]|[, Email marketing, ]}","1.0","{atlanta}",,,"1.0","{[, , ]}"
"7.1m_648+dbpedia_5818","1.0","1.0","{advocare|AdvoCare}","1.0","{united states}","1.0","{11457|247}","1.0","{400000000}","1.0","{1993}","1.0","{[, health, wellness and fitness, ]|[, Dietary supplement, ]}","1.0","{plano}",,,"1.0","{[, , ]}"
"7.1m_3983+dbpedia_2482+ft_id_490","0.4444444444444444","0.6666666666666666","{paccar|Paccar|Paccar}","0.0","{united states|United States}","0.6666666666666666","{5873|27000|28500}","0.5","{25600000000|23539000000}","0.0","{1905|1972}","0.6666666666666666","{[, automotive, ]|[, Automotive industry, ]|[, Capital Goods, ]}","0.0","{bellevue|Bellevue}","1.0","{http://www.paccar.com}","0.5","{[, , ]|[, Preston R. Feight, ]}"
"7.1m_4161+dbpedia_922","1.0","1.0","{unit4|Unit4}","1.0","{netherlands}","1.0","{6507|2600}","1.0","{412800000}","1.0","{1980}","1.0","{[, computer software, ]|[, Cloud computing
				Software, ]}","1.0","{utrecht}",,,"1.0","{[, , ]}"
"7.1m_47695+dbpedia_391","1.0","1.0","{wyndham capital mortgage|Wyndham Capital Mortgage}","1.0","{united states}","1.0","{612|650}","1.0","{44400000}","1.0","{2001}","1.0","{[, financial services, ]|[, Finance, ]}","1.0","{charlotte}",,,"1.0","{[, , ]}"
"7.1m_27338+dbpedia_876","1.0","1.0","{renault argentina|Renault Argentina}","1.0","{argentina}","1.0","{949|3656}","1.0","{12900000000}","1.0","{1959}","1.0","{[, automotive, ]|[, Automotive industry, ]}","1.0","{buenos aires}",,,"1.0","{[, , ]}"
"7.1m_36991+dbpedia_6615+ft_id_735","0.5555555555555556","0.6666666666666666","{coinbase|Coinbase|Coinbase}","0.0","{united states|United States}","0.6666666666666666","{401|1249|3730}","0.5","{1140000000|7839000000}","1.0","{2012|2012}","0.6666666666666666","{[, internet, ]|[, Cryptocurrency, ]|[, IT Software & Services, ]}","0.0","{san francisco|San Francisco}","1.0","{http://www.coinbase.com}","0.5","{[, , ]|[, Brian Armstrong, ]}"
"7.1m_35253+dbpedia_986","1.0","1.0","{dfcc bank|DFCC Bank}","1.0","{sri lanka}","1.0","{588|1253}","1.0","{43604}","1.0","{1955}","1.0","{[, banking, ]|[, Bank
				Financial services, ]}","1.0","{colombo}",,,"1.0","{[, , ]}"
"7.1m_7545+dbpedia_2418","1.0","1.0","{markel corporation|Markel Corporation}","1.0","{united states}","1.0","{2540|17400}","1.0","{12846000000}","1.0","{1930}","1.0","{[, insurance, ]|[, Insurance, ]}","1.0","{glen allen}",,,"1.0","{[, , ]}"
"7.1m_18219+dbpedia_2766","1.0","1.0","{genesco|Genesco}","1.0","{united states}","1.0","{1911|21000}","1.0","{2200000000}","1.0","{1924}","1.0","{[, retail, ]|[, Clothing
				Shoe, ]}","1.0","{nashville}",,,"1.0","{[, , ]}"
"7.1m_8234+dbpedia_3763","1.0","1.0","{intertrust group|Intertrust Group}","1.0","{netherlands}","1.0","{2646|3500}","1.0","{485200000}","1.0","{1952}","1.0","{[, financial services, ]|[, Professional services, ]}","1.0","{amsterdam}",,,"1.0","{[, , ]}"
